"PLOTID","longitude","latitude","SIZEM","SHAPE","FLAGGED","ANALYSES","SAMPLEPOINTS","USERID","BUILTSURFACE","BUILTVEGNONTREE","BUILTTREE","MINING","MUDFLATBEACH","BARRENOTHER","TREEPLANTATIONORCHARD","TREEMANGROVE","TREEOTHER","SHRUB","GRASS","CROP","AQUACULTUREPOND","AQUATICVEGOTHER","WATER","SNOWICE","UNKNOWN","OTHER"
912,106.5972213,10.9025056,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,106.5409333,9.665939787,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,107.1267369,20.98838604,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,106.6416729,9.908756347,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
916,105.4550649,9.126347431,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,107.2585475,21.02435887,30,"square","false",1,25,"flopezornelas@sig-gis.com",76,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,105.1794059,8.915007092,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,104.1397368,21.39757691,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,108.6106668,15.42159158,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,104.6796324,21.02885547,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,106.4068207,17.81378435,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,106.7551152,10.15606951,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,106.1876162,18.21847862,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,107.3518234,21.04684188,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,106.3932015,21.14127054,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,105.6003374,19.02786715,30,"square","false",1,25,"guest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
928,106.8797885,10.91149881,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,107.9855461,14.544754,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,106.2632667,20.9254336,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,105.0046921,21.69884931,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,106.3389534,11.16330857,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,107.0865166,20.95241322,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,106.1627297,20.27792278,30,"square","false",1,25,"flopezornelas@sig-gis.com",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
935,106.5513795,21.40657012,30,"square","false",1,25,"mamanebako01@gmail.com",12,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,106.5089077,21.14127054,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,105.6943131,21.0738215,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,106.7932743,21.12778074,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,105.9362234,9.288225138,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,106.8654594,17.23821917,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,104.5267324,10.47532832,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,108.8597854,13.96019561,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,107.0292232,10.61022641,30,"square","false",1,25,"minhvuong.vfu@gmail.com",12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
944,105.4516539,9.099367814,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,105.9374774,21.33912107,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,108.4204702,12.79107884,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,106.4204606,11.46907757,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,105.6770021,9.274735329,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,106.7740677,21.14127054,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,105.6165902,9.225272697,30,"square","false",1,25,"guest",16,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0
951,105.636543,21.06033169,30,"square","false",1,25,"mamanebako01@gmail.com",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
952,107.3499994,21.01086906,30,"square","false",1,25,"phamngochairs@gmail.com",0,0,0,0,0,8,92,0,0,0,0,0,0,0,0,0,0,0
953,108.8461365,13.90173978,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,104.4643689,10.42586569,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,106.4063121,17.77331493,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,107.3326424,21.06033169,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,107.1172022,21.01536566,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,106.2423847,20.9299302,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,108.3563918,15.86675527,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,107.9468551,13.06087502,30,"square","false",1,25,"flopezornelas@sig-gis.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
961,104.5583458,21.9821353,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,106.1522123,10.58774339,30,"square","false",1,25,"flopezornelas@sig-gis.com",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
963,108.3451601,11.61746547,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,107.2152623,21.03784868,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,108.7062297,15.40810177,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,107.1798328,11.28022025,30,"square","false",1,25,"guest",0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
967,105.6427951,21.28516184,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,105.6174798,21.01986226,30,"square","false",1,25,"flopezornelas@sig-gis.com",72,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,104.5633149,10.47532832,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,106.7917568,10.85753957,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,109.2630423,13.90173978,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,106.8339996,17.26519879,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,106.7608003,21.04234528,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,106.285342,20.23295675,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,109.1996415,12.02215974,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,108.675468,11.22176441,30,"square","false",1,25,"phamngochairs@gmail.com",0,0,0,0,0,72,0,0,0,28,0,0,0,0,0,0,0,0
977,107.3325513,21.04684188,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,105.1731686,19.05934337,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,105.23462,21.44254294,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,106.5659912,10.42136908,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,106.5278375,9.710905816,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,106.6926093,17.38660707,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
983,107.2473309,21.02885547,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,104.5457577,21.0783181,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,106.2963946,20.44429709,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
986,107.8572582,12.61571133,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,105.636465,21.31663806,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,106.7551838,10.1425797,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,106.172788,20.39033785,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,107.11874,20.99737925,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,105.6122713,19.82376588,30,"square","false",1,25,"guest",0,0,0,0,0,4,0,0,0,0,0,96,0,0,0,0,0,0
992,106.8612489,17.24721238,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,109.1784743,12.20652046,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,106.9531057,17.16177692,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,106.7474084,10.75861431,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,105.724573,18.78055399,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,105.5712773,9.180306667,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,105.9623096,18.40733594,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,106.7769408,10.68666866,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,107.1572714,20.99737925,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,108.9383834,13.91073298,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,105.7190132,19.30215993,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,108.7490195,11.30719987,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,56
1004,109.2274881,13.76684169,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,107.0485498,10.56076378,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,105.8920076,9.3826538,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,106.8350108,17.2831852,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,109.1771904,14.20750878,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,107.3702759,16.73909624,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,105.5525218,9.193796476,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,109.2883248,13.29469838,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
1012,108.466178,15.71387077,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,105.6326437,9.202789682,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,105.9617457,9.387150403,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,107.3569394,16.75708266,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,109.0075172,11.41961494,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,105.7968186,9.279231932,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,109.3926376,12.71463659,30,"square","false",1,25,"kimcuongho@gmail.com",0,0,0,0,48,0,0,0,0,52,0,0,0,0,0,0,0,0
1019,106.0233234,9.409633418,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,106.7606444,17.34164104,30,"square","false",1,25,"flopezornelas@sig-gis.com",0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,107.3385336,16.76607586,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,105.4744235,9.099367814,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,106.0191897,9.396143609,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,107.3884423,16.60419816,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,107.9033107,10.72713809,30,"square","false",1,25,"guest",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
1026,105.6920255,9.279231932,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,106.8027699,10.95196823,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,105.7054861,19.16276524,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,105.0881213,10.00318501,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,105.4998465,9.10836102,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,108.8595851,11.42860815,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,108.3563995,11.14082556,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,105.9875756,18.37136312,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,106.5179293,9.751375243,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,108.1276554,16.10957183,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,106.7360546,17.32365463,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,107.2332071,16.8290283,30,"square","false",1,25,"guest",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
1038,108.7155981,15.41709497,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,106.9105665,17.20224635,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,109.2553506,13.86576695,30,"square","false",1,25,"hoanh@vfu.edu.vn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
1041,105.4981574,9.148830446,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,106.7915468,17.30566822,30,"square","false",1,25,"guest",0,0,0,0,0,8,0,0,0,92,0,0,0,0,0,0,0,0
1043,107.1026176,20.97489623,30,"square","false",1,25,"guest",12,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0
1044,106.1711291,9.445606242,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,106.6180554,20.87597097,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,108.5820927,11.21726781,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,106.9552199,17.15728032,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,107.3919742,16.63567438,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,108.6993364,15.43058478,30,"square","false",1,25,"flopezornelas@sig-gis.com",0,0,0,0,0,0,0,0,0,88,12,0,0,0,0,0,0,0
1050,106.4825255,10.79908373,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,106.8973273,10.94747163,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,107.2400573,16.8245317,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,106.8917378,17.20224635,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,106.545583,21.01086906,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,106.7495376,21.03335207,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1056,107.3514937,16.73909624,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,106.100393,9.423123227,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,106.6570557,17.4225799,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,106.7884258,17.29217841,30,"square","false",1,25,"flopezornelas@sig-gis.com",0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
1060,107.2683387,21.05133848,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,109.0034731,11.39713193,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,109.2019108,14.16254275,30,"square","false",1,25,"minhvuong.vfu@gmail.com",0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,107.9062833,10.72264148,30,"square","false",1,25,"duykhanh290892@gmail.com",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
1064,105.1632207,9.171313461,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,108.4181031,11.15881197,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
1066,107.4459333,16.57272194,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,106.7632879,17.30566822,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,4
1068,105.5779808,9.202789682,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,105.3484105,21.25818222,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,109.1522372,12.98892938,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1071,106.7297648,17.33714444,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,106.8757639,10.93847842,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,107.4428343,16.6761438,30,"square","false",1,25,"flopezornelas@sig-gis.com",0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
1074,106.7642686,21.86522362,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,106.6952142,17.35063425,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1076,106.7381523,17.31915803,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,106.8602564,17.22922597,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,106.847124,17.24721238,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,107.3432299,16.76607586,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,108.3030781,11.14532216,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,106.6716716,17.39110367,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,105.789063,9.283728535,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,106.3612932,20.89395738,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,107.2857305,21.00187585,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,106.937836,17.18425994,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,105.7024928,18.82102342,30,"square","false",1,25,"flopezornelas@sig-gis.com",52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,106.6223901,11.13632896,30,"square","false",1,25,"admin@sig-gis.com",0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,105.7580435,19.80577946,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,105.9006407,9.35117758,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,107.2796393,21.06033169,30,"square","false",1,25,"phamngochairs@gmail.com",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,105.8027318,9.283728535,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,105.8464318,9.3826538,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,106.4691663,9.611980551,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,108.9008732,11.42860815,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,108.2140715,16.00165336,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,107.367742,16.73459964,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,106.649263,17.44955951,30,"square","false",1,25,"phamngochairs@gmail.com",0,0,0,0,0,68,0,0,0,32,0,0,0,0,0,0,0,0
1098,107.7795124,12.58423511,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,108.3281154,11.16330857,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,107.1556337,20.98838604,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,105.4530138,21.30314825,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,106.8492293,17.24271578,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,108.6033236,11.21277121,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,108.4017541,11.07787312,30,"square","false",1,25,"phamngochairs@gmail.com",0,0,0,0,0,0,0,0,0,0,16,0,0,0,84,0,0,0
1105,105.6585597,19.1043094,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,108.3139192,11.14981876,30,"square","false",1,25,"flopezornelas@sig-gis.com",0,0,0,0,0,0,0,0,60,0,40,0,0,0,0,0,0,0
1107,107.035313,21.01536566,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,106.0516354,9.42761983,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,106.0334028,9.42761983,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,105.970368,9.355674182,30,"square","false",1,25,"flopezornelas@sig-gis.com",0,4,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0
1111,106.6706541,17.41358669,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,106.8377074,17.24721238,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,106.8597641,17.22023276,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,106.6033547,11.10934934,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,88,0,0,0,0,0,0,0,0,12,0,0,0
1115,106.3220776,20.43980048,30,"square","false",1,25,"phamngochairs@gmail.com",0,44,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,109.1876755,12.20652046,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,105.7122562,9.225272697,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,105.8496024,9.333191168,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,106.6565163,17.41358669,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,105.9375406,19.89571152,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
